passer,team,passerid,scorediff,completion,int,td
M.Trubisky,CHI,35,-2,Incomplete Pass,0,0
M.Trubisky,CHI,35,-2,Incomplete Pass,0,0
M.Trubisky,CHI,35,-2,Complete,0,0
M.Trubisky,CHI,35,0,Complete,0,0
M.Trubisky,CHI,35,0,Incomplete Pass,0,0
M.Trubisky,CHI,35,-7,Incomplete Pass,1,0
M.Trubisky,CHI,35,-7,Complete,0,0
M.Trubisky,CHI,35,-7,Complete,0,0
M.Trubisky,CHI,35,-7,Complete,0,0
M.Trubisky,CHI,35,-14,Incomplete Pass,0,0
M.Trubisky,CHI,35,-14,Incomplete Pass,0,0
M.Trubisky,CHI,35,-17,Complete,0,0
M.Trubisky,CHI,35,-24,Incomplete Pass,0,0
M.Trubisky,CHI,35,-24,Complete,0,0
M.Trubisky,CHI,35,-24,Complete,0,0
M.Trubisky,CHI,35,-24,Complete,0,0
M.Trubisky,CHI,35,-24,Complete,0,0
M.Trubisky,CHI,35,-21,Incomplete Pass,0,0
M.Trubisky,CHI,35,-21,Incomplete Pass,0,0
M.Trubisky,CHI,35,-28,Incomplete Pass,0,0
M.Trubisky,CHI,35,-28,Incomplete Pass,0,0
M.Trubisky,CHI,35,-28,Complete,0,0
M.Trubisky,CHI,35,-28,Incomplete Pass,0,0
M.Trubisky,CHI,35,-28,Complete,0,0
M.Trubisky,CHI,35,-28,Incomplete Pass,0,0
M.Trubisky,CHI,35,-28,Incomplete Pass,0,0
M.Trubisky,CHI,35,-28,Complete,0,0
M.Trubisky,CHI,35,-28,Incomplete Pass,0,0
M.Trubisky,CHI,35,-28,Complete,0,0
M.Trubisky,CHI,35,-28,Complete,0,0
M.Trubisky,CHI,35,-28,Complete,0,0
M.Trubisky,CHI,35,-28,Complete,0,0
M.Trubisky,CHI,35,-28,Incomplete Pass,1,0
M.Trubisky,CHI,35,-28,Complete,0,0
M.Trubisky,CHI,35,-28,Incomplete Pass,0,0
M.Trubisky,CHI,35,-28,Incomplete Pass,1,0
M.Trubisky,CHI,35,-3,Complete,0,0
M.Trubisky,CHI,35,-3,Complete,0,0
M.Trubisky,CHI,35,-3,Complete,0,0
M.Trubisky,CHI,35,-3,Complete,0,1
M.Trubisky,CHI,35,1,Incomplete Pass,0,0
M.Trubisky,CHI,35,4,Complete,0,0
M.Trubisky,CHI,35,4,Incomplete Pass,0,0
M.Trubisky,CHI,35,4,Complete,0,0
M.Trubisky,CHI,35,4,Incomplete Pass,0,0
M.Trubisky,CHI,35,1,Complete,0,0
M.Trubisky,CHI,35,1,Complete,0,0
M.Trubisky,CHI,35,1,Complete,0,0
M.Trubisky,CHI,35,1,Complete,0,0
M.Trubisky,CHI,35,1,Complete,0,0
M.Trubisky,CHI,35,0,Incomplete Pass,0,0
M.Trubisky,CHI,35,0,Complete,0,0
M.Trubisky,CHI,35,6,Complete,0,0
M.Trubisky,CHI,35,6,Complete,0,0
M.Trubisky,CHI,35,6,Complete,0,0
M.Trubisky,CHI,35,-1,Complete,0,0
M.Trubisky,CHI,35,-1,Complete,0,0
M.Trubisky,CHI,35,-1,Incomplete Pass,0,0
M.Trubisky,CHI,35,-1,Complete,0,0
M.Trubisky,CHI,35,2,Complete,0,0
M.Trubisky,CHI,35,2,Complete,0,0
M.Trubisky,CHI,35,2,Complete,0,0
M.Trubisky,CHI,35,2,Incomplete Pass,0,0
M.Trubisky,CHI,35,2,Complete,0,0
M.Trubisky,CHI,35,2,Complete,0,0
M.Trubisky,CHI,35,2,Complete,0,0
M.Trubisky,CHI,35,2,Complete,0,0
M.Trubisky,CHI,35,2,Incomplete Pass,0,0
M.Trubisky,CHI,35,5,Complete,0,0
M.Trubisky,CHI,35,5,Complete,0,0
M.Trubisky,CHI,35,5,Incomplete Pass,0,0
M.Trubisky,CHI,35,5,Complete,0,0
M.Trubisky,CHI,35,5,Complete,0,0
M.Trubisky,CHI,35,5,Complete,0,0
M.Trubisky,CHI,35,5,Complete,0,0
M.Trubisky,CHI,35,5,Complete,0,0
M.Trubisky,CHI,35,12,Incomplete Pass,0,0
M.Trubisky,CHI,35,12,Complete,0,1
M.Trubisky,CHI,35,19,Complete,0,0
M.Trubisky,CHI,35,19,Complete,0,0
M.Trubisky,CHI,35,-3,Complete,0,0
M.Trubisky,CHI,35,-3,Complete,0,0
M.Trubisky,CHI,35,-3,Incomplete Pass,0,0
M.Trubisky,CHI,35,-3,Complete,0,0
M.Trubisky,CHI,35,-6,Incomplete Pass,0,0
M.Trubisky,CHI,35,-6,Complete,0,0
M.Trubisky,CHI,35,-13,Complete,0,0
M.Trubisky,CHI,35,-13,Complete,0,0
M.Trubisky,CHI,35,-13,Complete,0,0
M.Trubisky,CHI,35,-13,Complete,0,0
M.Trubisky,CHI,35,-13,Incomplete Pass,0,0
M.Trubisky,CHI,35,-13,Complete,0,0
M.Trubisky,CHI,35,-10,Incomplete Pass,1,0
M.Trubisky,CHI,35,-17,Incomplete Pass,0,0
M.Trubisky,CHI,35,-17,Complete,0,0
M.Trubisky,CHI,35,-17,Complete,0,0
M.Trubisky,CHI,35,-17,Incomplete Pass,0,0
M.Trubisky,CHI,35,-17,Complete,0,0
M.Trubisky,CHI,35,-17,Incomplete Pass,0,0
M.Trubisky,CHI,35,-17,Complete,0,0
M.Trubisky,CHI,35,-17,Complete,0,0
M.Trubisky,CHI,35,-17,Complete,0,0
M.Trubisky,CHI,35,-17,Complete,0,0
M.Trubisky,CHI,35,-17,Incomplete Pass,1,0
M.Trubisky,CHI,35,-17,Complete,0,0
M.Trubisky,CHI,35,-17,Complete,0,0
M.Trubisky,CHI,35,-17,Complete,0,0
M.Trubisky,CHI,35,-17,Complete,0,0
M.Trubisky,CHI,35,-17,Incomplete Pass,0,0
M.Trubisky,CHI,35,-17,Complete,0,0
M.Trubisky,CHI,35,-17,Complete,0,0
M.Trubisky,CHI,35,-17,Incomplete Pass,0,0
M.Trubisky,CHI,35,-17,Complete,0,0
M.Trubisky,CHI,35,-17,Incomplete Pass,0,0
M.Trubisky,CHI,35,-17,Incomplete Pass,0,0
M.Trubisky,CHI,35,-17,Complete,0,1
M.Trubisky,CHI,35,-10,Incomplete Pass,0,0
M.Trubisky,CHI,35,-10,Complete,0,0
M.Trubisky,CHI,35,-10,Complete,0,0
M.Trubisky,CHI,35,-10,Complete,0,0
M.Trubisky,CHI,35,-10,Complete,0,0
M.Trubisky,CHI,35,-10,Incomplete Pass,0,0
M.Trubisky,CHI,35,-10,Complete,0,0
M.Trubisky,CHI,35,-10,Complete,0,0
M.Trubisky,CHI,35,-10,Complete,0,0
M.Trubisky,CHI,35,-10,Incomplete Pass,1,0
M.Trubisky,CHI,35,0,Complete,0,0
M.Trubisky,CHI,35,0,Complete,0,0
M.Trubisky,CHI,35,6,Complete,0,0
M.Trubisky,CHI,35,6,Complete,0,0
M.Trubisky,CHI,35,6,Incomplete Pass,0,0
M.Trubisky,CHI,35,6,Complete,0,0
M.Trubisky,CHI,35,6,Incomplete Pass,0,0
M.Trubisky,CHI,35,6,Incomplete Pass,0,0
M.Trubisky,CHI,35,6,Incomplete Pass,0,0
M.Trubisky,CHI,35,6,Incomplete Pass,0,0
M.Trubisky,CHI,35,3,Complete,0,0
M.Trubisky,CHI,35,10,Complete,0,0
M.Trubisky,CHI,35,10,Complete,0,0
M.Trubisky,CHI,35,10,Complete,0,0
M.Trubisky,CHI,35,10,Complete,0,0
M.Trubisky,CHI,35,10,Complete,0,0
M.Trubisky,CHI,35,10,Complete,0,0
M.Trubisky,CHI,35,17,Complete,0,0
M.Trubisky,CHI,35,17,Incomplete Pass,0,0
M.Trubisky,CHI,35,17,Incomplete Pass,0,0
M.Trubisky,CHI,35,17,Incomplete Pass,0,0
M.Trubisky,CHI,35,17,Incomplete Pass,0,0
M.Trubisky,CHI,35,0,Complete,0,0
M.Trubisky,CHI,35,0,Complete,0,0
M.Trubisky,CHI,35,-7,Complete,0,0
M.Trubisky,CHI,35,-7,Incomplete Pass,0,0
M.Trubisky,CHI,35,-7,Complete,0,0
M.Trubisky,CHI,35,-7,Complete,0,0
M.Trubisky,CHI,35,-14,Complete,0,0
M.Trubisky,CHI,35,-14,Incomplete Pass,0,0
M.Trubisky,CHI,35,-14,Complete,0,0
M.Trubisky,CHI,35,-10,Incomplete Pass,0,0
M.Trubisky,CHI,35,-10,Complete,0,0
M.Trubisky,CHI,35,-10,Incomplete Pass,0,0
M.Trubisky,CHI,35,-10,Complete,0,0
M.Trubisky,CHI,35,-10,Incomplete Pass,0,0
M.Trubisky,CHI,35,-10,Complete,0,0
M.Trubisky,CHI,35,-17,Complete,0,0
M.Trubisky,CHI,35,-17,Complete,0,0
M.Trubisky,CHI,35,-17,Incomplete Pass,0,0
M.Trubisky,CHI,35,-17,Complete,0,0
M.Trubisky,CHI,35,-17,Incomplete Pass,0,0
M.Trubisky,CHI,35,-17,Incomplete Pass,0,0
M.Trubisky,CHI,35,-17,Incomplete Pass,0,0
M.Trubisky,CHI,35,-17,Incomplete Pass,0,0
M.Trubisky,CHI,35,-17,Complete,0,0
M.Trubisky,CHI,35,-17,Incomplete Pass,0,0
M.Trubisky,CHI,35,-14,Complete,0,0
M.Trubisky,CHI,35,-14,Complete,0,0
M.Trubisky,CHI,35,-14,Incomplete Pass,0,0
M.Trubisky,CHI,35,-14,Complete,0,0
M.Trubisky,CHI,35,-14,Complete,0,0
M.Trubisky,CHI,35,-14,Incomplete Pass,0,0
M.Trubisky,CHI,35,-14,Complete,0,0
M.Trubisky,CHI,35,-14,Incomplete Pass,0,0
M.Trubisky,CHI,35,-14,Complete,0,0
C.Beathard,SF,36,-14,Complete,0,0
C.Beathard,SF,36,-14,Incomplete Pass,0,0
C.Beathard,SF,36,-14,Incomplete Pass,0,0
C.Beathard,SF,36,-14,Incomplete Pass,0,0
C.Beathard,SF,36,-17,Incomplete Pass,0,0
C.Beathard,SF,36,-17,Complete,0,0
C.Beathard,SF,36,-17,Complete,0,0
C.Beathard,SF,36,-17,Complete,0,0
C.Beathard,SF,36,-17,Incomplete Pass,0,0
C.Beathard,SF,36,-17,Incomplete Pass,0,0
C.Beathard,SF,36,-17,Incomplete Pass,0,0
C.Beathard,SF,36,-17,Incomplete Pass,0,0
C.Beathard,SF,36,-17,Complete,0,0
C.Beathard,SF,36,-10,Complete,0,0
C.Beathard,SF,36,-10,Complete,0,0
C.Beathard,SF,36,-10,Complete,0,0
C.Beathard,SF,36,-10,Complete,0,0
C.Beathard,SF,36,-10,Incomplete Pass,0,0
C.Beathard,SF,36,-7,Complete,0,0
C.Beathard,SF,36,-3,Complete,0,0
C.Beathard,SF,36,-3,Incomplete Pass,0,0
C.Beathard,SF,36,-3,Incomplete Pass,0,0
C.Beathard,SF,36,-9,Incomplete Pass,0,0
C.Beathard,SF,36,-9,Complete,0,0
C.Beathard,SF,36,-9,Complete,0,0
C.Beathard,SF,36,-9,Complete,0,0
C.Beathard,SF,36,-9,Complete,0,1
C.Beathard,SF,36,-2,Complete,0,0
C.Beathard,SF,36,-2,Complete,0,0
C.Beathard,SF,36,-2,Incomplete Pass,0,0
C.Beathard,SF,36,-2,Incomplete Pass,0,0
C.Beathard,SF,36,-2,Incomplete Pass,0,0
C.Beathard,SF,36,-2,Incomplete Pass,0,0
C.Beathard,SF,36,-2,Incomplete Pass,0,0
C.Beathard,SF,36,-2,Incomplete Pass,1,0
C.Beathard,SF,36,-7,Incomplete Pass,0,0
C.Beathard,SF,36,-14,Complete,0,0
C.Beathard,SF,36,-14,Incomplete Pass,0,0
C.Beathard,SF,36,-14,Complete,0,0
C.Beathard,SF,36,-14,Incomplete Pass,0,0
C.Beathard,SF,36,-11,Complete,0,0
C.Beathard,SF,36,-11,Incomplete Pass,0,0
C.Beathard,SF,36,-17,Complete,0,0
C.Beathard,SF,36,-17,Complete,0,0
C.Beathard,SF,36,-17,Complete,0,0
C.Beathard,SF,36,-17,Complete,0,0
C.Beathard,SF,36,-17,Incomplete Pass,0,0
C.Beathard,SF,36,-17,Complete,0,0
C.Beathard,SF,36,-17,Complete,0,0
C.Beathard,SF,36,-17,Complete,0,0
C.Beathard,SF,36,-17,Incomplete Pass,0,0
C.Beathard,SF,36,-17,Complete,0,0
C.Beathard,SF,36,-17,Incomplete Pass,0,0
C.Beathard,SF,36,-17,Incomplete Pass,0,0
C.Beathard,SF,36,-24,Incomplete Pass,0,0
C.Beathard,SF,36,-24,Complete,0,0
C.Beathard,SF,36,-24,Incomplete Pass,0,0
C.Beathard,SF,36,-24,Incomplete Pass,0,0
C.Beathard,SF,36,-30,Complete,0,0
C.Beathard,SF,36,-30,Complete,0,0
C.Beathard,SF,36,-37,Complete,0,0
C.Beathard,SF,36,-37,Incomplete Pass,0,0
C.Beathard,SF,36,-37,Complete,0,0
C.Beathard,SF,36,-37,Complete,0,0
C.Beathard,SF,36,-37,Incomplete Pass,0,0
C.Beathard,SF,36,-37,Complete,0,0
C.Beathard,SF,36,-37,Complete,0,0
C.Beathard,SF,36,-37,Complete,0,0
C.Beathard,SF,36,-37,Incomplete Pass,0,0
C.Beathard,SF,36,-30,Complete,0,0
C.Beathard,SF,36,-30,Incomplete Pass,0,0
C.Beathard,SF,36,-30,Complete,0,0
C.Beathard,SF,36,-30,Incomplete Pass,0,0
C.Beathard,SF,36,0,Complete,0,0
C.Beathard,SF,36,0,Incomplete Pass,0,0
C.Beathard,SF,36,0,Incomplete Pass,0,0
C.Beathard,SF,36,0,Incomplete Pass,0,0
C.Beathard,SF,36,0,Complete,0,0
C.Beathard,SF,36,-3,Incomplete Pass,0,0
C.Beathard,SF,36,-3,Incomplete Pass,0,0
C.Beathard,SF,36,-3,Complete,0,0
C.Beathard,SF,36,-3,Complete,0,0
C.Beathard,SF,36,-3,Incomplete Pass,1,0
C.Beathard,SF,36,-9,Incomplete Pass,1,1
C.Beathard,SF,36,-15,Complete,0,0
C.Beathard,SF,36,-15,Complete,0,0
C.Beathard,SF,36,-15,Complete,0,0
C.Beathard,SF,36,-15,Incomplete Pass,0,0
C.Beathard,SF,36,-15,Incomplete Pass,0,0
C.Beathard,SF,36,-15,Complete,0,0
C.Beathard,SF,36,-15,Incomplete Pass,0,0
C.Beathard,SF,36,-15,Incomplete Pass,0,0
C.Beathard,SF,36,-18,Complete,0,0
C.Beathard,SF,36,-18,Incomplete Pass,0,0
C.Beathard,SF,36,-18,Complete,0,1
C.Beathard,SF,36,-18,Complete,0,0
C.Beathard,SF,36,-18,Complete,0,0
C.Beathard,SF,36,-18,Complete,0,0
C.Beathard,SF,36,-18,Incomplete Pass,0,0
C.Beathard,SF,36,-18,Complete,0,0
C.Beathard,SF,36,-18,Incomplete Pass,0,0
C.Beathard,SF,36,-18,Incomplete Pass,0,0
C.Beathard,SF,36,-18,Incomplete Pass,0,0
C.Beathard,SF,36,-24,Complete,0,0
C.Beathard,SF,36,-24,Complete,0,0
C.Beathard,SF,36,-24,Incomplete Pass,0,0
C.Beathard,SF,36,-24,Complete,0,0
C.Beathard,SF,36,-24,Incomplete Pass,0,0
C.Beathard,SF,36,-24,Incomplete Pass,0,0
C.Beathard,SF,36,0,Complete,0,0
C.Beathard,SF,36,0,Complete,0,0
C.Beathard,SF,36,-7,Incomplete Pass,0,0
C.Beathard,SF,36,-7,Incomplete Pass,0,0
C.Beathard,SF,36,-7,Complete,0,0
C.Beathard,SF,36,-7,Incomplete Pass,0,0
C.Beathard,SF,36,-7,Incomplete Pass,0,0
C.Beathard,SF,36,-7,Complete,0,0
C.Beathard,SF,36,-7,Incomplete Pass,0,0
C.Beathard,SF,36,-7,Incomplete Pass,0,0
C.Beathard,SF,36,-7,Complete,0,0
C.Beathard,SF,36,-11,Incomplete Pass,0,0
C.Beathard,SF,36,-11,Incomplete Pass,0,0
C.Beathard,SF,36,-11,Incomplete Pass,0,0
C.Beathard,SF,36,-11,Incomplete Pass,0,0
C.Beathard,SF,36,-11,Complete,0,0
C.Beathard,SF,36,-11,Complete,0,0
C.Beathard,SF,36,-11,Complete,0,0
C.Beathard,SF,36,-11,Complete,0,0
C.Beathard,SF,36,-11,Complete,0,0
C.Beathard,SF,36,-11,Incomplete Pass,0,0
C.Beathard,SF,36,-11,Complete,0,0
C.Beathard,SF,36,-11,Complete,0,0
C.Beathard,SF,36,-11,Incomplete Pass,0,0
C.Beathard,SF,36,-11,Incomplete Pass,0,0
C.Beathard,SF,36,-11,Incomplete Pass,0,0
C.Beathard,SF,36,-11,Incomplete Pass,0,0
C.Beathard,SF,36,-11,Complete,0,0
C.Beathard,SF,36,-11,Incomplete Pass,0,0
C.Beathard,SF,36,-11,Complete,0,0
C.Beathard,SF,36,-11,Complete,0,0
C.Beathard,SF,36,-4,Complete,0,0
C.Beathard,SF,36,-4,Incomplete Pass,0,0
C.Beathard,SF,36,-7,Incomplete Pass,0,0
C.Beathard,SF,36,-7,Incomplete Pass,0,0
C.Beathard,SF,36,-10,Complete,0,0
C.Beathard,SF,36,-10,Complete,0,0
C.Beathard,SF,36,-10,Incomplete Pass,0,0
C.Beathard,SF,36,-10,Complete,0,0
C.Beathard,SF,36,-10,Complete,0,0
C.Beathard,SF,36,-10,Incomplete Pass,0,0
C.Beathard,SF,36,-10,Incomplete Pass,0,0
C.Beathard,SF,36,-10,Incomplete Pass,0,0
C.Beathard,SF,36,-10,Incomplete Pass,0,0
C.Beathard,SF,36,-10,Complete,0,0
C.Beathard,SF,36,-10,Complete,0,0
C.Beathard,SF,36,-10,Complete,0,0
C.Beathard,SF,36,-10,Incomplete Pass,1,0
C.Beathard,SF,36,-10,Incomplete Pass,0,0
C.Beathard,SF,36,-10,Incomplete Pass,0,0
C.Beathard,SF,36,-10,Complete,0,0
C.Beathard,SF,36,0,Complete,0,0
C.Beathard,SF,36,0,Complete,0,0
C.Beathard,SF,36,0,Incomplete Pass,0,0
C.Beathard,SF,36,0,Complete,0,0
C.Beathard,SF,36,0,Complete,0,0
C.Beathard,SF,36,-3,Incomplete Pass,0,0
C.Beathard,SF,36,-3,Complete,0,0
C.Beathard,SF,36,-3,Complete,0,0
C.Beathard,SF,36,-3,Complete,0,0
C.Beathard,SF,36,-3,Complete,0,0
C.Beathard,SF,36,-3,Complete,0,1
C.Beathard,SF,36,-3,Complete,0,0
C.Beathard,SF,36,-3,Incomplete Pass,0,0
C.Beathard,SF,36,-3,Complete,0,0
C.Beathard,SF,36,-3,Complete,0,0
C.Beathard,SF,36,-3,Complete,0,1
C.Beathard,SF,36,4,Complete,0,0
C.Beathard,SF,36,4,Incomplete Pass,0,0
C.Beathard,SF,36,4,Incomplete Pass,1,0
C.Beathard,SF,36,4,Incomplete Pass,0,0
C.Beathard,SF,36,4,Complete,0,0
C.Beathard,SF,36,4,Complete,0,0
C.Beathard,SF,36,4,Complete,0,0
C.Beathard,SF,36,4,Complete,0,0
C.Beathard,SF,36,11,Complete,0,0
C.Beathard,SF,36,0,Incomplete Pass,0,0
C.Beathard,SF,36,0,Complete,0,0
C.Beathard,SF,36,0,Complete,0,0
C.Beathard,SF,36,0,Incomplete Pass,0,0
C.Beathard,SF,36,0,Incomplete Pass,0,0
C.Beathard,SF,36,0,Incomplete Pass,1,0
C.Beathard,SF,36,-7,Incomplete Pass,0,0
C.Beathard,SF,36,-7,Incomplete Pass,0,0
C.Beathard,SF,36,-7,Complete,0,0
C.Beathard,SF,36,-7,Complete,0,0
C.Beathard,SF,36,-7,Incomplete Pass,0,0
C.Beathard,SF,36,-7,Incomplete Pass,0,0
C.Beathard,SF,36,-7,Complete,0,0
C.Beathard,SF,36,-7,Complete,0,0
C.Beathard,SF,36,-7,Complete,0,0
C.Beathard,SF,36,-7,Complete,0,0
C.Beathard,SF,36,-7,Complete,0,0
C.Beathard,SF,36,-7,Complete,0,0
C.Beathard,SF,36,-7,Incomplete Pass,0,0
C.Beathard,SF,36,-4,Complete,0,0
C.Beathard,SF,36,-8,Incomplete Pass,0,0
C.Beathard,SF,36,-8,Incomplete Pass,0,0
C.Beathard,SF,36,-15,Complete,0,0
C.Beathard,SF,36,-15,Incomplete Pass,0,0
C.Beathard,SF,36,-15,Complete,0,0
C.Beathard,SF,36,-15,Complete,0,0
C.Beathard,SF,36,-15,Complete,0,0
C.Beathard,SF,36,-18,Complete,0,0
C.Beathard,SF,36,-18,Complete,0,0
C.Beathard,SF,36,-18,Complete,0,0
C.Beathard,SF,36,-18,Complete,0,0
C.Beathard,SF,36,-18,Complete,0,0
C.Beathard,SF,36,-18,Incomplete Pass,0,0
C.Beathard,SF,36,-18,Complete,0,0
C.Beathard,SF,36,-18,Complete,0,0
C.Beathard,SF,36,-18,Incomplete Pass,0,0
B.Osweiler,DEN,37,-13,Complete,0,0
B.Osweiler,DEN,37,-13,Incomplete Pass,0,0
B.Osweiler,DEN,37,-13,Complete,0,0
B.Osweiler,DEN,37,0,Complete,0,0
B.Osweiler,DEN,37,0,Complete,0,0
B.Osweiler,DEN,37,0,Incomplete Pass,0,0
B.Osweiler,DEN,37,0,Incomplete Pass,0,0
B.Osweiler,DEN,37,-4,Complete,0,0
B.Osweiler,DEN,37,-7,Incomplete Pass,1,0
B.Osweiler,DEN,37,-14,Incomplete Pass,0,0
B.Osweiler,DEN,37,-14,Incomplete Pass,0,0
B.Osweiler,DEN,37,-14,Complete,0,0
B.Osweiler,DEN,37,-14,Incomplete Pass,0,0
B.Osweiler,DEN,37,-18,Complete,0,0
B.Osweiler,DEN,37,-18,Complete,0,0
B.Osweiler,DEN,37,-18,Complete,0,0
B.Osweiler,DEN,37,-18,Incomplete Pass,0,0
B.Osweiler,DEN,37,-18,Complete,0,0
B.Osweiler,DEN,37,-18,Incomplete Pass,0,0
B.Osweiler,DEN,37,-22,Incomplete Pass,0,0
B.Osweiler,DEN,37,-22,Incomplete Pass,0,0
B.Osweiler,DEN,37,-29,Incomplete Pass,0,0
B.Osweiler,DEN,37,-29,Incomplete Pass,0,0
B.Osweiler,DEN,37,-29,Incomplete Pass,1,0
B.Osweiler,DEN,37,-35,Complete,0,0
B.Osweiler,DEN,37,-35,Complete,0,0
B.Osweiler,DEN,37,-35,Complete,0,0
B.Osweiler,DEN,37,-35,Complete,0,0
B.Osweiler,DEN,37,-35,Complete,0,0
B.Osweiler,DEN,37,-35,Complete,0,0
B.Osweiler,DEN,37,-35,Incomplete Pass,0,0
B.Osweiler,DEN,37,-35,Complete,0,1
B.Osweiler,DEN,37,-29,Complete,0,0
B.Osweiler,DEN,37,-29,Complete,0,0
B.Osweiler,DEN,37,-29,Incomplete Pass,0,0
B.Osweiler,DEN,37,-29,Incomplete Pass,0,0
B.Osweiler,DEN,37,-29,Incomplete Pass,0,0
B.Osweiler,DEN,37,-29,Complete,0,0
B.Osweiler,DEN,37,-29,Incomplete Pass,0,0
B.Osweiler,DEN,37,-29,Complete,0,0
B.Osweiler,DEN,37,-7,Complete,0,0
B.Osweiler,DEN,37,-7,Complete,0,0
B.Osweiler,DEN,37,-7,Complete,0,0
B.Osweiler,DEN,37,-7,Incomplete Pass,0,0
B.Osweiler,DEN,37,-11,Incomplete Pass,0,0
B.Osweiler,DEN,37,-11,Complete,0,0
B.Osweiler,DEN,37,-11,Complete,0,0
B.Osweiler,DEN,37,-11,Incomplete Pass,0,0
B.Osweiler,DEN,37,-11,Incomplete Pass,0,0
B.Osweiler,DEN,37,-11,Complete,0,0
B.Osweiler,DEN,37,-11,Incomplete Pass,0,0
B.Osweiler,DEN,37,-14,Complete,0,0
B.Osweiler,DEN,37,-14,Complete,0,0
B.Osweiler,DEN,37,-14,Incomplete Pass,0,0
B.Osweiler,DEN,37,-14,Complete,0,0
B.Osweiler,DEN,37,-18,Incomplete Pass,0,0
B.Osweiler,DEN,37,-18,Complete,0,0
B.Osweiler,DEN,37,-18,Incomplete Pass,0,0
B.Osweiler,DEN,37,-18,Complete,0,0
B.Osweiler,DEN,37,-18,Complete,0,1
B.Osweiler,DEN,37,-18,Complete,0,0
B.Osweiler,DEN,37,-18,Incomplete Pass,0,0
B.Osweiler,DEN,37,-18,Incomplete Pass,0,0
B.Osweiler,DEN,37,-18,Complete,0,0
B.Osweiler,DEN,37,-25,Complete,0,0
B.Osweiler,DEN,37,-25,Incomplete Pass,0,0
B.Osweiler,DEN,37,-25,Complete,0,0
B.Osweiler,DEN,37,-25,Complete,0,0
B.Osweiler,DEN,37,-25,Incomplete Pass,0,0
B.Osweiler,DEN,37,-25,Incomplete Pass,1,0
B.Osweiler,DEN,37,-25,Incomplete Pass,0,0
B.Osweiler,DEN,37,-25,Complete,0,0
B.Osweiler,DEN,37,-25,Incomplete Pass,0,0
B.Osweiler,DEN,37,0,Complete,0,0
B.Osweiler,DEN,37,0,Incomplete Pass,0,0
B.Osweiler,DEN,37,0,Incomplete Pass,1,0
B.Osweiler,DEN,37,-6,Incomplete Pass,0,0
B.Osweiler,DEN,37,-6,Complete,0,0
B.Osweiler,DEN,37,-6,Complete,0,0
B.Osweiler,DEN,37,-6,Incomplete Pass,0,0
B.Osweiler,DEN,37,-6,Incomplete Pass,0,0
B.Osweiler,DEN,37,-6,Incomplete Pass,0,0
B.Osweiler,DEN,37,-6,Complete,0,0
B.Osweiler,DEN,37,-6,Incomplete Pass,0,0
B.Osweiler,DEN,37,-6,Incomplete Pass,0,0
B.Osweiler,DEN,37,-6,Incomplete Pass,0,0
B.Osweiler,DEN,37,-6,Complete,0,0
B.Osweiler,DEN,37,-6,Complete,0,0
B.Osweiler,DEN,37,-6,Complete,0,0
B.Osweiler,DEN,37,-6,Incomplete Pass,0,0
B.Osweiler,DEN,37,-6,Complete,0,0
B.Osweiler,DEN,37,-6,Complete,0,0
B.Osweiler,DEN,37,-6,Complete,0,0
B.Osweiler,DEN,37,-6,Complete,0,0
B.Osweiler,DEN,37,-6,Incomplete Pass,0,0
B.Osweiler,DEN,37,-6,Incomplete Pass,0,0
B.Osweiler,DEN,37,-6,Complete,0,0
B.Osweiler,DEN,37,-6,Incomplete Pass,0,0
B.Osweiler,DEN,37,-6,Incomplete Pass,0,0
B.Osweiler,DEN,37,-3,Incomplete Pass,0,0
B.Osweiler,DEN,37,-3,Complete,0,0
B.Osweiler,DEN,37,-3,Complete,0,0
B.Osweiler,DEN,37,-3,Complete,0,0
B.Osweiler,DEN,37,-10,Incomplete Pass,0,0
B.Osweiler,DEN,37,-10,Complete,0,0
B.Osweiler,DEN,37,-10,Complete,0,0
B.Osweiler,DEN,37,-10,Incomplete Pass,0,0
B.Osweiler,DEN,37,-10,Complete,0,0
B.Osweiler,DEN,37,-10,Complete,0,0
B.Osweiler,DEN,37,-10,Complete,0,0
B.Osweiler,DEN,37,-10,Complete,0,0
B.Osweiler,DEN,37,-10,Complete,0,1
B.Osweiler,DEN,37,-3,Incomplete Pass,0,0
B.Osweiler,DEN,37,-3,Complete,0,0
B.Osweiler,DEN,37,-3,Incomplete Pass,0,0
B.Osweiler,DEN,37,-7,Incomplete Pass,0,0
B.Osweiler,DEN,37,-7,Complete,0,0
B.Osweiler,DEN,37,-10,Complete,0,0
B.Osweiler,DEN,37,-10,Complete,0,0
B.Osweiler,DEN,37,-10,Complete,0,0
B.Osweiler,DEN,37,-10,Complete,0,0
B.Osweiler,DEN,37,-10,Complete,0,0
B.Osweiler,DEN,37,-10,Incomplete Pass,0,0
B.Osweiler,DEN,37,-3,Incomplete Pass,0,0
B.Osweiler,DEN,37,-3,Complete,0,0
B.Osweiler,DEN,37,-3,Incomplete Pass,0,0
B.Osweiler,DEN,37,-6,Complete,0,0
B.Osweiler,DEN,37,-6,Complete,0,0
B.Osweiler,DEN,37,-6,Complete,0,1
B.Osweiler,DEN,37,1,Complete,0,1
B.Osweiler,DEN,37,7,Complete,0,0
B.Osweiler,DEN,37,9,Complete,0,0
B.Osweiler,DEN,37,0,Complete,0,0
