passer,team,passerid,down,completion,int,td
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,2,Complete,0,1
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,3,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,3,Complete,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,3,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,3,Incomplete Pass,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,3,Complete,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,3,Incomplete Pass,0,0
J.Cutler,MIA,33,2,Incomplete Pass,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,3,Incomplete Pass,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,3,Incomplete Pass,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,3,Incomplete Pass,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,3,Complete,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,2,Incomplete Pass,0,0
J.Cutler,MIA,33,3,Incomplete Pass,0,0
J.Cutler,MIA,33,4,Incomplete Pass,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,3,Complete,0,0
J.Cutler,MIA,33,4,Complete,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,2,Incomplete Pass,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,2,Incomplete Pass,1,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,1,Complete,0,1
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,3,Complete,0,0
J.Cutler,MIA,33,1,Incomplete Pass,1,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,3,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,3,Incomplete Pass,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,3,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,3,Incomplete Pass,0,0
J.Cutler,MIA,33,4,Incomplete Pass,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,3,Complete,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,3,Incomplete Pass,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,3,Complete,0,0
J.Cutler,MIA,33,2,Incomplete Pass,0,0
J.Cutler,MIA,33,3,Incomplete Pass,0,0
J.Cutler,MIA,33,3,Incomplete Pass,0,0
J.Cutler,MIA,33,1,Incomplete Pass,1,0
J.Cutler,MIA,33,3,Incomplete Pass,0,0
J.Cutler,MIA,33,3,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,3,Incomplete Pass,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,2,Incomplete Pass,0,0
J.Cutler,MIA,33,3,Incomplete Pass,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,3,Complete,0,0
J.Cutler,MIA,33,2,Incomplete Pass,0,0
J.Cutler,MIA,33,3,Complete,0,1
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,2,Incomplete Pass,0,0
J.Cutler,MIA,33,3,Complete,0,0
J.Cutler,MIA,33,3,Incomplete Pass,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,3,Complete,0,0
J.Cutler,MIA,33,4,Incomplete Pass,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,2,Incomplete Pass,0,0
J.Cutler,MIA,33,3,Complete,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,2,Incomplete Pass,1,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,3,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,3,Complete,0,0
J.Cutler,MIA,33,3,Complete,0,0
J.Cutler,MIA,33,4,Complete,0,0
J.Cutler,MIA,33,2,Incomplete Pass,0,0
J.Cutler,MIA,33,3,Complete,0,1
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,2,Complete,0,1
J.Cutler,MIA,33,2,Incomplete Pass,0,0
J.Cutler,MIA,33,3,Complete,0,0
J.Cutler,MIA,33,4,Complete,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,3,Incomplete Pass,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,3,Complete,0,0
J.Cutler,MIA,33,3,Incomplete Pass,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,1,Complete,0,1
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,3,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,2,Incomplete Pass,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,1
J.Cutler,MIA,33,2,Incomplete Pass,1,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,3,Complete,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,3,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,3,Complete,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,1
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,3,Incomplete Pass,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,3,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,2,Complete,0,1
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,3,Incomplete Pass,0,0
J.Cutler,MIA,33,2,Incomplete Pass,0,0
J.Cutler,MIA,33,3,Complete,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,3,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,3,Incomplete Pass,0,0
J.Cutler,MIA,33,4,Incomplete Pass,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,1,Complete,0,1
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,3,Incomplete Pass,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,2,Incomplete Pass,0,0
J.Cutler,MIA,33,3,Complete,0,0
J.Cutler,MIA,33,2,Incomplete Pass,0,0
J.Cutler,MIA,33,3,Complete,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,3,Incomplete Pass,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,2,Incomplete Pass,0,0
J.Cutler,MIA,33,2,Complete,0,1
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,3,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,3,Complete,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,2,Incomplete Pass,0,0
J.Cutler,MIA,33,3,Incomplete Pass,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,3,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,2,Incomplete Pass,0,0
J.Cutler,MIA,33,3,Complete,0,1
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,1
J.Cutler,MIA,33,2,Incomplete Pass,1,0
J.Cutler,MIA,33,2,Incomplete Pass,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,3,Complete,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,3,Complete,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,3,Complete,0,0
J.Cutler,MIA,33,3,Incomplete Pass,0,0
J.Cutler,MIA,33,3,Complete,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,3,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,1
J.Cutler,MIA,33,1,Incomplete Pass,1,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,3,Incomplete Pass,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,3,Incomplete Pass,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,3,Complete,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,3,Incomplete Pass,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,1
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,3,Incomplete Pass,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,4,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,2,Incomplete Pass,0,0
J.Cutler,MIA,33,3,Incomplete Pass,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,3,Complete,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,3,Complete,0,0
J.Cutler,MIA,33,3,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,2,Incomplete Pass,0,0
J.Cutler,MIA,33,3,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,1
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,2,Incomplete Pass,0,0
J.Cutler,MIA,33,3,Complete,0,0
J.Cutler,MIA,33,2,Complete,0,1
J.Cutler,MIA,33,3,Complete,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,2,Complete,0,1
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,2,Incomplete Pass,0,0
J.Cutler,MIA,33,3,Incomplete Pass,0,0
J.Cutler,MIA,33,2,Incomplete Pass,0,0
J.Cutler,MIA,33,3,Incomplete Pass,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,3,Incomplete Pass,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,3,Incomplete Pass,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,2,Incomplete Pass,0,0
J.Cutler,MIA,33,3,Incomplete Pass,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,2,Incomplete Pass,0,0
J.Cutler,MIA,33,2,Incomplete Pass,0,0
J.Cutler,MIA,33,3,Complete,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,3,Complete,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,3,Incomplete Pass,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,2,Incomplete Pass,0,0
J.Cutler,MIA,33,3,Incomplete Pass,1,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,3,Incomplete Pass,0,0
J.Cutler,MIA,33,4,Incomplete Pass,1,0
J.Cutler,MIA,33,2,Incomplete Pass,0,0
J.Cutler,MIA,33,3,Complete,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,3,Complete,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,3,Complete,0,0
J.Cutler,MIA,33,4,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,2,Incomplete Pass,0,0
J.Cutler,MIA,33,3,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,2,Incomplete Pass,0,0
J.Cutler,MIA,33,3,Incomplete Pass,0,0
J.Cutler,MIA,33,1,Incomplete Pass,1,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,2,Incomplete Pass,0,0
J.Cutler,MIA,33,3,Complete,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,3,Incomplete Pass,0,0
J.Cutler,MIA,33,1,Complete,0,1
J.Cutler,MIA,33,2,Incomplete Pass,0,0
J.Cutler,MIA,33,3,Incomplete Pass,0,0
J.Cutler,MIA,33,2,Incomplete Pass,0,0
J.Cutler,MIA,33,3,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,3,Incomplete Pass,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,1,Complete,0,0
J.Cutler,MIA,33,2,Incomplete Pass,0,0
J.Cutler,MIA,33,3,Incomplete Pass,0,0
J.Cutler,MIA,33,4,Incomplete Pass,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,1,Incomplete Pass,0,0
J.Cutler,MIA,33,2,Incomplete Pass,0,0
J.Cutler,MIA,33,3,Incomplete Pass,0,0
J.Cutler,MIA,33,4,Incomplete Pass,0,0
J.Cutler,MIA,33,2,Complete,0,0
J.Cutler,MIA,33,3,Incomplete Pass,0,0
B.Hundley,GB,34,2,Complete,0,0
B.Hundley,GB,34,3,Complete,0,1
B.Hundley,GB,34,1,Incomplete Pass,0,0
B.Hundley,GB,34,3,Incomplete Pass,0,0
B.Hundley,GB,34,2,Complete,0,0
B.Hundley,GB,34,3,Complete,0,0
B.Hundley,GB,34,1,Complete,0,0
B.Hundley,GB,34,2,Incomplete Pass,0,0
B.Hundley,GB,34,3,Incomplete Pass,0,1
B.Hundley,GB,34,3,Complete,0,0
B.Hundley,GB,34,1,Complete,0,0
B.Hundley,GB,34,1,Complete,0,0
B.Hundley,GB,34,3,Incomplete Pass,1,0
B.Hundley,GB,34,1,Complete,0,0
B.Hundley,GB,34,3,Incomplete Pass,0,0
B.Hundley,GB,34,1,Incomplete Pass,0,0
B.Hundley,GB,34,3,Incomplete Pass,0,0
B.Hundley,GB,34,4,Complete,0,0
B.Hundley,GB,34,1,Complete,0,0
B.Hundley,GB,34,1,Incomplete Pass,0,0
B.Hundley,GB,34,2,Incomplete Pass,0,0
B.Hundley,GB,34,3,Incomplete Pass,0,0
B.Hundley,GB,34,1,Complete,0,0
B.Hundley,GB,34,1,Complete,0,0
B.Hundley,GB,34,2,Incomplete Pass,0,0
B.Hundley,GB,34,3,Complete,0,0
B.Hundley,GB,34,4,Complete,0,0
B.Hundley,GB,34,1,Complete,0,0
B.Hundley,GB,34,1,Complete,0,0
B.Hundley,GB,34,1,Complete,0,0
B.Hundley,GB,34,2,Incomplete Pass,0,0
B.Hundley,GB,34,3,Complete,0,0
B.Hundley,GB,34,2,Incomplete Pass,0,0
B.Hundley,GB,34,3,Incomplete Pass,1,0
B.Hundley,GB,34,1,Incomplete Pass,0,0
B.Hundley,GB,34,3,Incomplete Pass,0,0
B.Hundley,GB,34,1,Complete,0,0
B.Hundley,GB,34,1,Incomplete Pass,0,0
B.Hundley,GB,34,1,Complete,0,0
B.Hundley,GB,34,3,Incomplete Pass,0,0
B.Hundley,GB,34,1,Incomplete Pass,0,0
B.Hundley,GB,34,1,Incomplete Pass,0,0
B.Hundley,GB,34,2,Complete,0,0
B.Hundley,GB,34,3,Incomplete Pass,0,0
B.Hundley,GB,34,1,Complete,0,0
B.Hundley,GB,34,2,Complete,0,0
B.Hundley,GB,34,3,Complete,0,0
B.Hundley,GB,34,1,Incomplete Pass,0,0
B.Hundley,GB,34,1,Incomplete Pass,0,0
B.Hundley,GB,34,2,Complete,0,0
B.Hundley,GB,34,2,Incomplete Pass,0,0
B.Hundley,GB,34,3,Complete,0,0
B.Hundley,GB,34,1,Incomplete Pass,0,0
B.Hundley,GB,34,3,Incomplete Pass,0,0
B.Hundley,GB,34,3,Complete,0,0
B.Hundley,GB,34,1,Complete,0,0
B.Hundley,GB,34,2,Incomplete Pass,0,0
B.Hundley,GB,34,3,Incomplete Pass,1,0
B.Hundley,GB,34,2,Complete,0,0
B.Hundley,GB,34,1,Complete,0,0
B.Hundley,GB,34,1,Complete,0,0
B.Hundley,GB,34,2,Complete,0,0
B.Hundley,GB,34,2,Incomplete Pass,0,0
B.Hundley,GB,34,3,Complete,0,0
B.Hundley,GB,34,1,Complete,0,0
B.Hundley,GB,34,2,Complete,0,0
B.Hundley,GB,34,1,Incomplete Pass,0,0
B.Hundley,GB,34,3,Incomplete Pass,0,0
B.Hundley,GB,34,1,Complete,0,0
B.Hundley,GB,34,2,Incomplete Pass,0,0
B.Hundley,GB,34,2,Complete,0,0
B.Hundley,GB,34,1,Complete,0,0
B.Hundley,GB,34,1,Complete,0,0
B.Hundley,GB,34,2,Complete,0,0
B.Hundley,GB,34,2,Incomplete Pass,0,0
B.Hundley,GB,34,3,Complete,0,0
B.Hundley,GB,34,1,Complete,0,0
B.Hundley,GB,34,1,Incomplete Pass,0,0
B.Hundley,GB,34,2,Incomplete Pass,0,0
B.Hundley,GB,34,3,Complete,0,0
B.Hundley,GB,34,4,Complete,0,0
B.Hundley,GB,34,1,Incomplete Pass,0,0
B.Hundley,GB,34,3,Incomplete Pass,0,0
B.Hundley,GB,34,1,Complete,0,0
B.Hundley,GB,34,1,Complete,0,0
B.Hundley,GB,34,2,Complete,0,0
B.Hundley,GB,34,1,Complete,0,0
B.Hundley,GB,34,2,Complete,0,0
B.Hundley,GB,34,2,Incomplete Pass,0,0
B.Hundley,GB,34,3,Complete,0,0
B.Hundley,GB,34,4,Incomplete Pass,0,0
B.Hundley,GB,34,1,Complete,0,0
B.Hundley,GB,34,1,Complete,0,0
B.Hundley,GB,34,1,Complete,0,0
B.Hundley,GB,34,1,Incomplete Pass,0,0
B.Hundley,GB,34,2,Complete,0,0
B.Hundley,GB,34,2,Incomplete Pass,0,0
B.Hundley,GB,34,3,Complete,0,0
B.Hundley,GB,34,1,Complete,0,0
B.Hundley,GB,34,3,Complete,0,0
B.Hundley,GB,34,1,Complete,0,0
B.Hundley,GB,34,2,Incomplete Pass,0,0
B.Hundley,GB,34,3,Incomplete Pass,0,0
B.Hundley,GB,34,2,Complete,0,0
B.Hundley,GB,34,2,Complete,0,0
B.Hundley,GB,34,2,Complete,0,0
B.Hundley,GB,34,1,Incomplete Pass,0,0
B.Hundley,GB,34,3,Complete,0,0
B.Hundley,GB,34,2,Incomplete Pass,0,0
B.Hundley,GB,34,3,Complete,0,0
B.Hundley,GB,34,3,Complete,0,0
B.Hundley,GB,34,1,Complete,0,0
B.Hundley,GB,34,3,Incomplete Pass,0,0
B.Hundley,GB,34,3,Complete,0,0
B.Hundley,GB,34,1,Complete,0,0
B.Hundley,GB,34,2,Incomplete Pass,0,0
B.Hundley,GB,34,3,Complete,0,0
B.Hundley,GB,34,1,Complete,0,0
B.Hundley,GB,34,2,Complete,0,0
B.Hundley,GB,34,2,Complete,0,1
B.Hundley,GB,34,3,Complete,0,0
B.Hundley,GB,34,1,Complete,0,0
B.Hundley,GB,34,2,Complete,0,0
B.Hundley,GB,34,1,Incomplete Pass,0,0
B.Hundley,GB,34,2,Incomplete Pass,1,0
B.Hundley,GB,34,1,Incomplete Pass,0,0
B.Hundley,GB,34,3,Complete,0,0
B.Hundley,GB,34,1,Complete,0,0
B.Hundley,GB,34,1,Incomplete Pass,0,0
B.Hundley,GB,34,2,Incomplete Pass,1,0
B.Hundley,GB,34,1,Complete,0,0
B.Hundley,GB,34,3,Complete,0,0
B.Hundley,GB,34,2,Complete,0,0
B.Hundley,GB,34,3,Incomplete Pass,0,0
B.Hundley,GB,34,2,Complete,0,0
B.Hundley,GB,34,2,Complete,0,0
B.Hundley,GB,34,2,Incomplete Pass,0,0
B.Hundley,GB,34,1,Complete,0,0
B.Hundley,GB,34,1,Complete,0,0
B.Hundley,GB,34,2,Complete,0,0
B.Hundley,GB,34,3,Incomplete Pass,0,0
B.Hundley,GB,34,1,Complete,0,0
B.Hundley,GB,34,2,Incomplete Pass,0,0
B.Hundley,GB,34,1,Complete,0,0
B.Hundley,GB,34,3,Incomplete Pass,0,0
B.Hundley,GB,34,1,Complete,0,0
B.Hundley,GB,34,1,Incomplete Pass,0,0
B.Hundley,GB,34,3,Complete,0,0
B.Hundley,GB,34,2,Incomplete Pass,0,0
B.Hundley,GB,34,3,Complete,0,0
B.Hundley,GB,34,2,Complete,0,0
B.Hundley,GB,34,1,Complete,0,0
B.Hundley,GB,34,1,Complete,0,0
B.Hundley,GB,34,3,Incomplete Pass,0,0
B.Hundley,GB,34,1,Incomplete Pass,1,0
B.Hundley,GB,34,3,Complete,0,0
B.Hundley,GB,34,1,Complete,0,0
B.Hundley,GB,34,2,Complete,0,1
B.Hundley,GB,34,2,Incomplete Pass,0,0
B.Hundley,GB,34,3,Complete,0,1
B.Hundley,GB,34,2,Complete,0,0
B.Hundley,GB,34,3,Complete,0,0
B.Hundley,GB,34,1,Incomplete Pass,0,0
B.Hundley,GB,34,3,Complete,0,0
B.Hundley,GB,34,1,Complete,0,0
B.Hundley,GB,34,1,Complete,0,0
B.Hundley,GB,34,2,Incomplete Pass,0,0
B.Hundley,GB,34,3,Complete,0,1
B.Hundley,GB,34,2,Incomplete Pass,0,0
